May I see your passport, please?	मैं आपका पासपोर्ट देख सकता हूँ क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #35267 (CK) & #480216 (minshirui)
My father hates the summer heat.	मेरे पापा को गर्मी के मौसम से नफ़रत है।	CC-BY 2.0 (France) Attribution: tatoeba.org #476382 (FeuDRenais) & #476385 (minshirui)
My watch isn't working properly.	मेरी घड़ी ख़राब हो गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #4910166 (yashtib1995) & #2078017 (minshirui)
Perhaps he will never be famous.	संभवतः वह विख्यात कभी नहीँ हो पाएगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #428640 (sacredceltic) & #4907649 (yashtib1995)
Please give me a glass of water.	मुझे एक गिलास पानी देदीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #250147 (saeb) & #581871 (minshirui)
Please wait here until he comes.	उसके आने तक यहाँ इंतेज़ार कीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #391968 (CK) & #511174 (minshirui)
She bought two pounds of butter.	उसने एक किलो मक्खन खरीदा।	CC-BY 2.0 (France) Attribution: tatoeba.org #311984 (CK) & #482435 (minshirui)
She gazed at me for a long time.	उसने मुझको बहुत देर तक घूरकर देखा।	CC-BY 2.0 (France) Attribution: tatoeba.org #315850 (CK) & #514123 (minshirui)
She got off at the next station.	वह अगले स्टॉप पर उतर गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #314548 (CK) & #465632 (minshirui)
She left the table after dinner.	वह खाना खाने के बाद मेज़ से उठकर चली गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #317317 (CK) & #487504 (minshirui)
She lives in an apartment alone.	वह फ़्लैट में अकेले रहती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #312551 (CK) & #510240 (minshirui)
She saved money for a rainy day.	उसने बुरे वक्त के लिए पैसे बचाए।	CC-BY 2.0 (France) Attribution: tatoeba.org #317103 (Eldad) & #498108 (minshirui)
She tried in vain to please him.	उसने बेकार में उसको खुश करने की कोशिश की।	CC-BY 2.0 (France) Attribution: tatoeba.org #316496 (CK) & #486366 (minshirui)
Swimming here is very dangerous.	यहाँ तैरना बहुत ख़तरनाक है।	CC-BY 2.0 (France) Attribution: tatoeba.org #3944030 (sabretou) & #446709 (minshirui)
Tell whoever comes that I'm out.	अगर कोई आए तो उनसे कहना कि मैं बाहर गया हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #40458 (CM) & #465657 (minshirui)
The boy ran away when he saw me.	लड़का मुझको देखते ही भाग गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #268013 (CK) & #516777 (minshirui)
The clock has just struck three.	घड़ी पर अभी अभी तीन बजे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #264041 (CK) & #461276 (minshirui)
The dictionary is close at hand.	शब्दकोष पास में ही है।	CC-BY 2.0 (France) Attribution: tatoeba.org #264897 (CK) & #581683 (minshirui)
The house is said to be haunted.	लोग कहते हैं कि इस घर में भूत हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #49406 (CK) & #510263 (minshirui)
The kite got caught in the tree.	पतंग पेड़ में जाकर अटक गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #40916 (CK) & #477690 (minshirui)
The rumor turned out to be true.	वह अफ़वाह सच निकली।	CC-BY 2.0 (France) Attribution: tatoeba.org #405710 (CK) & #487495 (minshirui)
The train came to a smooth stop.	ट्रेन हल्के से आकर रुकी।	CC-BY 2.0 (France) Attribution: tatoeba.org #326218 (CK) & #484122 (minshirui)
The water was cut off yesterday.	पानी कल बंद हो गया था।	CC-BY 2.0 (France) Attribution: tatoeba.org #244623 (CK) & #510008 (minshirui)
There are few, if any, such men.	ऐसे लोग कम ही होंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #40793 (CM) & #3216533 (anubhav93)
There is always something to do.	करने के लिए हमेशा कुछ-न-कुछ तो होता ही है।	CC-BY 2.0 (France) Attribution: tatoeba.org #66205 (CK) & #498519 (minshirui)
They abandoned the sinking ship.	उन्होंने डूबते हुए जहाज़ को छोड़ दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #307177 (CK) & #491880 (minshirui)
They abandoned the sinking ship.	वे डूबते हुए जहाज़ से निकल गए।	CC-BY 2.0 (France) Attribution: tatoeba.org #307177 (CK) & #491881 (minshirui)
They are discussing the problem.	वे इस समस्या के बारे में बातचीत कर रहे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #43765 (CK) & #487254 (minshirui)
To what degree can we trust him?	हम उस पर कितना भरोसा कर सकते हैं?	CC-BY 2.0 (France) Attribution: tatoeba.org #249258 (CK) & #450952 (minshirui)
Try to jump as high as possible.	जितना ऊँचा कूद सकते हो कूदो।	CC-BY 2.0 (France) Attribution: tatoeba.org #39542 (CM) & #515383 (minshirui)
Two crows are flying in the sky.	आसमान में दो कौवे उड़ रहें हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #280845 (CM) & #475772 (minshirui)
Unless it rains, I will go, too.	अगर बारिश नहीं होती है तो मैं भी जाऊँगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #26908 (CK) & #516755 (minshirui)
We can hear the ocean from here.	हमे यहाँ से समुंदर सुनाई देता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #62094 (CK) & #487267 (minshirui)
We have eaten there three times.	हम वहाँ तीन बार खा चुके हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #372025 (saeb) & #495933 (minshirui)
We hurried to the train station.	हम जल्दबाज़ी में ट्रेन स्टेशन गए।	CC-BY 2.0 (France) Attribution: tatoeba.org #395890 (aeriph) & #450411 (minshirui)
We'll cross the river in a boat.	हम नाव में नदी को पार करेंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #248289 (CK) & #3216570 (anubhav93)
What did you do with my baggage?	तुमने मेरे सामान के साथ क्या किया?	CC-BY 2.0 (France) Attribution: tatoeba.org #250592 (CK) & #457018 (minshirui)
What is the population of India?	भारत की आबादी क्या है?	CC-BY 2.0 (France) Attribution: tatoeba.org #65727 (CK) & #487686 (minshirui)
What is the population of India?	भारत की जनसंख्या क्या है?	CC-BY 2.0 (France) Attribution: tatoeba.org #65727 (CK) & #487689 (minshirui)
What the newspapers say is true.	जो अखबार में लिखा है वह सच है।	CC-BY 2.0 (France) Attribution: tatoeba.org #269379 (CK) & #476387 (minshirui)
Who's to blame for the accident?	इस दुर्घटना के लिए कौन ज़िम्मेदार है?	CC-BY 2.0 (France) Attribution: tatoeba.org #7783852 (CK) & #487229 (minshirui)
Why didn't you go to the office?	तुम दफ़्तर क्यों नहीं गए?	CC-BY 2.0 (France) Attribution: tatoeba.org #395712 (CK) & #476346 (minshirui)
Will you turn on the television?	टीवी चालू कर दोगे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #39178 (CK) & #494125 (minshirui)
Wipe your hands with this towel.	अपने हाथ इस तौलिए से पोंछो।	CC-BY 2.0 (France) Attribution: tatoeba.org #60912 (CK) & #449324 (minshirui)
Would you like to dance with me?	मेरे साथ नाचना चाहोगी क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #1654 (CK) & #487270 (minshirui)
Would you like to dance with me?	मेरे साथ डान्स करना चाहती हो क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #1654 (CK) & #487271 (minshirui)
You should conform to the rules.	तुम्हे नियमों का पालन करना चाहिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #16218 (CK) & #516710 (minshirui)
Your bicycle is similar to mine.	तुम्हारी साईकल मेरी साईकल जैसी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #17101 (CK) & #459410 (minshirui)
"Let's play tennis." "Yes let's."	"चलो टेनिस खेलने चलतें हैं।" "हाँ, चलो चलतें हैं"	CC-BY 2.0 (France) Attribution: tatoeba.org #39393 (CK) & #491024 (minshirui)
A rope was thrown into the water.	रस्सी को पानी में फेंक दिया गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #29443 (CK) & #516673 (minshirui)
Do you go there by bus or by car?	तुम वहाँ बस से जाते हो या गाड़ी से?	CC-BY 2.0 (France) Attribution: tatoeba.org #50889 (CK) & #486380 (minshirui)
Do you have brothers and sisters?	तुम्हारे पास भाई-बहन हैं क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #434566 (lukaszpp) & #480282 (minshirui)
Don't worry. You can count on me.	चिंता मत करो। तुम मुझपर भरोसा कर सकते हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #269017 (CK) & #739780 (minshirui)
He called me up almost every day.	उसने लगभग रोज़ मुझे फ़ोन किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #303902 (CK) & #484073 (minshirui)
He cannot answer their questions.	वह उनके सवालों का जवाब नहीं दे सकता।	CC-BY 2.0 (France) Attribution: tatoeba.org #307380 (CM) & #491576 (minshirui)
He explained his plans in detail.	उसने विस्तृत रूप से अपनी योजना समझाई।	CC-BY 2.0 (France) Attribution: tatoeba.org #298613 (CK) & #446276 (minshirui)
He has his hair cut once a month.	वह अपने बाल महीने में एक बार कटवाता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #292564 (CK) & #485751 (minshirui)
He hasn't written the letter yet.	उसने चिट्ठी अभी तक नहीं लिखी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #292862 (CK) & #514056 (minshirui)
He may be rich, but he is stingy.	वह अमीर है हो है पर कंजूस भी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #18543 (crana) & #491699 (minshirui)
He pressed me for a prompt reply.	उसने मुझसे जल्द-से-जल्द उत्तर देने के लिए कहा।	CC-BY 2.0 (France) Attribution: tatoeba.org #303745 (CK) & #455620 (minshirui)
He reads the paper every morning.	वह हर सुबह अखबार पढ़ता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #303868 (CK) & #465656 (minshirui)
He was killed by a single bullet.	उसे केवल एक गोली से मारा गया था।	CC-BY 2.0 (France) Attribution: tatoeba.org #293819 (CK) & #498200 (minshirui)
He weighed the stone in his hand.	उसने पत्थर को अपने हाथ में रखकर तोला।	CC-BY 2.0 (France) Attribution: tatoeba.org #300574 (minshirui) & #483849 (minshirui)
He went to India by way of Japan.	वह जापान से होकर भारत गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #302236 (CK) & #487750 (minshirui)
How old might his grandfather be?	उसके नाना की उम्र क्या होनी चाहिए?	CC-BY 2.0 (France) Attribution: tatoeba.org #285275 (shanghainese) & #513998 (minshirui)
Hurry up, or you'll miss the bus.	जल्दी करो नहीं तो बस छूट जाएगी।	CC-BY 2.0 (France) Attribution: tatoeba.org #19670 (CK) & #486364 (minshirui)
I am ashamed of having been lazy.	मुझे अपने आलसी होने पर शर्म आती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #259303 (Zifre) & #514030 (minshirui)
I didn't know what to say to him.	मुझे समझ में नहीं आ रहा था कि उससे क्या कहूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #249976 (CK) & #486330 (minshirui)
I don't know how, but Tom did it.	पता नहीं कैसे पर टॉम ने कर दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #3538338 (Hybrid) & #3539290 (nurendra)
I don't know how, but you did it.	पता नहीं कैसे पर तुमने कर दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #3538337 (Hybrid) & #3539291 (nurendra)
I had a strange dream last night.	मुझे कल रात एक बहुत अजीब सपना आया।	CC-BY 2.0 (France) Attribution: tatoeba.org #257805 (CK) & #487506 (minshirui)
I had to help with the housework.	मुझे घर के कामकाज में मदद करनी पड़ी।	CC-BY 2.0 (France) Attribution: tatoeba.org #24174 (CK) & #491675 (minshirui)
I have an important call to make.	मुझे एक जरूरी कॉल करनी है ।	CC-BY 2.0 (France) Attribution: tatoeba.org #3535474 (CK) & #3535571 (nurendra)
I have no place to sleep tonight.	मेरे पास आज रात सोने के लिए जगह नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #243314 (CK) & #485516 (minshirui)
I know nothing whatever about it.	मुझे इसके बारे में कुछ भी नहीं पता।	CC-BY 2.0 (France) Attribution: tatoeba.org #254764 (CM) & #480289 (minshirui)
I think the train will come soon.	मुझे लगता है ट्रेन आने ही वाली है।	CC-BY 2.0 (France) Attribution: tatoeba.org #326198 (CK) & #486367 (minshirui)
I want to go to America some day.	मैं एक दिन अमेरिका जाना चाहता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #66378 (CH) & #485777 (minshirui)
I want to study abroad next year.	मुझे अगले साल विदेश जाकर पढ़ाई करने का मन है।	CC-BY 2.0 (France) Attribution: tatoeba.org #325107 (CK) & #475926 (minshirui)
I was taking a bath when he came.	जब वह आया मैं नहा रहा था।	CC-BY 2.0 (France) Attribution: tatoeba.org #284258 (CK) & #483064 (minshirui)
I went there because I wanted to.	मैं वहाँ गया क्योंकि मेरा मन था।	CC-BY 2.0 (France) Attribution: tatoeba.org #257411 (CK) & #505147 (minshirui)
I wrote a love letter last night.	मैंने कल रात एक प्रेम पत्र लिखा था।	CC-BY 2.0 (France) Attribution: tatoeba.org #244753 (CK) & #457095 (minshirui)
I'd like to have a word with you.	मैं तुमसे बात करना चाह्ता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #71237 (CK) & #450407 (minshirui)
I'm looking for a small suitcase.	मैं एक छोटी अटैची को ढूँढ रहा हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #267519 (CK) & #457014 (minshirui)
I'm tired of watching television.	मैं टीवी देख देखकर थक गया हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #255127 (CK) & #516631 (minshirui)
Is it always a sin to tell a lie?	क्या झूठ हमेशा बुरा होता है?	CC-BY 2.0 (France) Attribution: tatoeba.org #65621 (CK) & #484100 (minshirui)
Is there anywhere you want to go?	ऐसी कोई जगह है जहां आप जाना चाहते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #2015242 (CK) & #5361247 (dfordivam)
It is expensive to live in Japan.	जापान में रहना बहुत महंगा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #281261 (CK) & #483992 (minshirui)
It is no use asking me for money.	मुझसे पैसे माँगने में कोई फ़ायदा नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #250099 (CK) & #510017 (minshirui)
It looks like you are from India.	लगता है कि तुम भारत के हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #370950 (saeb) & #487760 (minshirui)
It seems to me that you're wrong.	मुझे लगता है कि तुम ग़लत हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #7803551 (CK) & #480253 (minshirui)
It won't take long to do the job.	इस काम को करने में ज़्यादा देर नहीं लगेगी।	CC-BY 2.0 (France) Attribution: tatoeba.org #47606 (CK) & #514096 (minshirui)
Keep children away from medicine.	बच्चों को दवाईयों से दूर रखना चहिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #245797 (CK) & #457016 (minshirui)
My boss made me work last Sunday.	मेरे बॉस ने मुझसे पिछले रविवार को काम करवाया।	CC-BY 2.0 (France) Attribution: tatoeba.org #259059 (CK) & #465635 (minshirui)
My father's hair has grown white.	मेरे पापा के बाल सफ़ेद हो गए हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #318916 (CK) & #449367 (minshirui)
My hobby is visiting old temples.	मैं पुराने मंदिरों को देखने जाने का शौकीन हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #251141 (CK) & #457081 (minshirui)
Oh, no! We're running out of gas.	अरे नहीं! पेट्रोल खतम होने वाला है।	CC-BY 2.0 (France) Attribution: tatoeba.org #72150 (CM) & #511718 (minshirui)
One billion people speak English.	सौ अरब लोग अंग्रेज़ी बोलते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #73452 (CK) & #465596 (minshirui)
Our class consists of fifty boys.	हमारी क्लास में पचास लड़के हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #23363 (CK) & #590001 (minshirui)
Our class consists of fifty boys.	हमारी कक्षा में पचास लड़के हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #23363 (CK) & #590002 (minshirui)
Our meeting was quite accidental.	हमारी मुलाकात ग़लती से हो गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #247560 (CK) & #491577 (minshirui)
Please pardon me for coming late.	मुझे देर से आने के लिए माफ़ कीजिएगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #277364 (CK) & #498205 (minshirui)
School begins at half past eight.	स्कूल साढ़े-आठ बजे शुरू होता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #266224 (CK) & #487409 (minshirui)
She asked him to raise the funds.	उसने उससे पैसे जुटाने के लिए कहा।	CC-BY 2.0 (France) Attribution: tatoeba.org #316306 (CK) & #450385 (minshirui)
She didn't give me my money back.	उसने मुझे मेरे पैसे नहीं लौटाए।	CC-BY 2.0 (France) Attribution: tatoeba.org #456681 (lukaszpp) & #511759 (minshirui)
She gladly accepted his proposal.	उसने उसका प्रस्ताव खुशी से स्वीकार कर लिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #313104 (CK) & #477719 (minshirui)
She is poor, but she looks happy.	वह गरीब है, पर दिखने से खुश लगती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #316710 (CK) & #486244 (minshirui)
She is too young to go to school.	वह स्कूल जाने के लिए अभी बहुत छोटी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #317330 (CK) & #509363 (minshirui)
She is two years younger than me.	वह मुझसे दो साल छोटी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #317019 (minshirui) & #484047 (minshirui)
She remained single all her life.	उसने पूरी ज़िन्दगी शादी नहीं करी।	CC-BY 2.0 (France) Attribution: tatoeba.org #312585 (CK) & #480320 (minshirui)
She reproached me for being lazy.	उसने मुझपर आलसी होने के लिए गुस्सा किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #314371 (papabear) & #516752 (minshirui)
She went to Paris to study music.	वह संगीत पढ़ने के लिए पैरिस गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #312759 (CK) & #485758 (minshirui)
Stamps aren't sold in this store.	यहां डाक टिकटें नहीं बेची जातीं हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #7810471 (CK) & #450378 (minshirui)
Summer is the season I like best.	गर्मी का मौसम मेरा सबसे पसंदीता मौसम है।	CC-BY 2.0 (France) Attribution: tatoeba.org #24340 (CK) & #515423 (minshirui)
That box is bigger than this one.	वह डब्बा इस वाले से बड़ा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #67859 (CK) & #581713 (minshirui)
The boy stripped off his clothes.	उस लड़के ने अपने सारे कपड़े उतारे।	CC-BY 2.0 (France) Attribution: tatoeba.org #267997 (adjusting) & #484016 (minshirui)
The conference will end tomorrow.	सम्मेलन कल समाप्त होगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #405731 (FeuDRenais) & #516821 (minshirui)
The girl was aware of the danger.	उस लड़की को खतरे के बारे में पता था।	CC-BY 2.0 (France) Attribution: tatoeba.org #267843 (CK) & #475946 (minshirui)
The history class starts at nine.	इतिहास की क्लास नौ बजे शुरू होती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #326120 (Eldad) & #515440 (minshirui)
The rumor is true to some extent.	वह अफ़वाह किसी हद तक सच है।	CC-BY 2.0 (France) Attribution: tatoeba.org #50646 (CK) & #3216518 (anubhav93)
The shooting started around noon.	गोलीबारी लगभग दोपहर के बारह बजे शुरू हुई।	CC-BY 2.0 (France) Attribution: tatoeba.org #238485 (CK) & #511753 (minshirui)
The telephone rang several times.	फ़ोन कई बार बजा।	CC-BY 2.0 (France) Attribution: tatoeba.org #279251 (CK) & #483876 (minshirui)
The top of that mountain is flat.	उस पहाड़ की चोटी चपटी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #68366 (CM) & #561241 (minshirui)
There was a strong wind that day.	उस दिन हवा बहुत तेज़ थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #67878 (CK) & #450367 (minshirui)
These trees were planted by them.	ये पेड़ उन्होंने लगाए थे।	CC-BY 2.0 (France) Attribution: tatoeba.org #55065 (CK) & #485770 (minshirui)
They gave us very little trouble.	उन्होंने हमको बहुत कम कष्ट दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #306023 (CK) & #484162 (minshirui)
They were scolded by the teacher.	उन्हें अपनी टीचर से डाँट पड़ी।	CC-BY 2.0 (France) Attribution: tatoeba.org #307004 (CK) & #480301 (minshirui)
They will get married next month.	उनकी शादी अगले महीने होगी।	CC-BY 2.0 (France) Attribution: tatoeba.org #307646 (CK) & #487258 (minshirui)
This book contains many pictures.	इस किताब में बहुत सारी तस्वीरें हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #57085 (CK) & #491877 (minshirui)
This book is older than that one.	यह किताब उस किताब से पुरानी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #57064 (Eldad) & #511169 (minshirui)
This is what I found in the cave.	मुझे गुफ़ा में ये मिला।	CC-BY 2.0 (France) Attribution: tatoeba.org #55648 (CK) & #691661 (minshirui)
This tie doesn't go with my suit.	यह टाई मेरे सूट के साथ जचती नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #60729 (CK) & #509333 (minshirui)
We stayed at a hotel by the lake.	हम झील के पास एक होटल में ठहरे।	CC-BY 2.0 (France) Attribution: tatoeba.org #23193 (CK) & #514127 (minshirui)
We went for a walk in the forest.	हम जंगल में सैर करने गए थे।	CC-BY 2.0 (France) Attribution: tatoeba.org #248912 (CK) & #609404 (minshirui)
What do you do in your free time?	तुम अपने खाली समय में क्या करते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #23957 (CK) & #516771 (minshirui)
When do you usually get off work?	तुम आमतौर पर कितने बजे काम से छूटते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #419797 (FeuDRenais) & #480260 (minshirui)
When will you get ready to leave?	तुम चलने के लिए तैयार कब होगे?	CC-BY 2.0 (France) Attribution: tatoeba.org #66003 (CK) & #455311 (minshirui)
Will you go to the party tonight?	तुम आज रात पार्टी में जाओगे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #243320 (CK) & #483937 (minshirui)
Will you have another cup of tea?	एक और गिलास चाय लेंगे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #31451 (CK) & #473704 (minshirui)
Will you sing me a Beatles' song?	तुम मेरे लिए एक बीटल्स का गाना गा सकते हो क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #34865 (CK) & #487203 (minshirui)
You didn't have to come so early.	तुम्हे इतना जल्दी आने की ज़रूरत नहीं थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #429788 (witbrock) & #491611 (minshirui)
You don't have to chat with them.	तुम्हे उसने गप मारने की ज़रूरत नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #271220 (CM) & #506440 (minshirui)
You must get rid of such a habit.	तुम्हे इस तरह की आदत तोड़ देनी चाहिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #51256 (jakov) & #491694 (minshirui)
A man like that gets on my nerves.	उस तरह का आदमी मुझसे झिलता नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #72101 (CM) & #455587 (minshirui)
A squirrel hid among the branches.	एक गिलहरी डालियों के बीच छुपी हुई थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #29689 (CM) & #581698 (minshirui)
Almost all the leaves have fallen.	लगभग सारी-की-सारी पत्तियाँ गिर चुकीं हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #33302 (CK) & #505384 (minshirui)
At last, he realized his mistakes.	आखिरकार उसको उसकी ग़लतियाँ समझ में आईं।	CC-BY 2.0 (France) Attribution: tatoeba.org #39870 (CK) & #476406 (minshirui)
Can you tell me what size this is?	क्या आप मुझे बता सकते हैं कि यह किस नाप का है?	CC-BY 2.0 (France) Attribution: tatoeba.org #56114 (jakov) & #505042 (minshirui)
Coincidentally enough, I know him.	इत्तेफ़ाक से, मैं उसे जानता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #328720 (CM) & #505067 (minshirui)
Do I have to stay in the hospital?	क्या मुझे अस्पताल में रहना होगा?	CC-BY 2.0 (France) Attribution: tatoeba.org #281918 (CK) & #691670 (minshirui)
Do you know how to use a computer?	क्या आपको कम्प्यूटर का इस्तेमाल करना आता है?	CC-BY 2.0 (France) Attribution: tatoeba.org #513513 (CK) & #691665 (minshirui)
Do you know how to use a computer?	क्या आपको कम्प्यूटर का उपयोग करना आता है?	CC-BY 2.0 (France) Attribution: tatoeba.org #513513 (CK) & #691666 (minshirui)
Do you want to watch this program?	तुम यह कार्यक्रम देखना चाहते हो क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #57467 (CK) & #516807 (minshirui)
Elephants live in Asia and Africa.	हाथी एशिया और अफ़्रीका में रहते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #268252 (CK) & #518725 (minshirui)
He decided not to go to the party.	उसने पार्टी में न जाने का फ़ैसला किया।	CC-BY 2.0 (France) Attribution: tatoeba.org #292347 (CK) & #505148 (minshirui)
He didn't go there. Neither did I.	न वह वहाँ गया, न मैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #290432 (CK) & #3214259 (anubhav93)
He has been to London three times.	वह लंदन तीन बार जा चुका है।	CC-BY 2.0 (France) Attribution: tatoeba.org #296982 (CK) & #459420 (minshirui)
He hid his sadness behind a smile.	उसने अपने दुख को अपनी मुस्कुराहट के पीछे छिपा लिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #303033 (CK) & #506572 (minshirui)
He is able to speak ten languages.	वह दस भाषाएँ बोलना जानता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #288348 (CK) & #486062 (minshirui)
He lives in that house over there.	वह वहाँ उस घर में रहता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #288708 (CK) & #516799 (minshirui)
He used pigeons in his experiment.	वह अपने प्रयोगों में कबूतरों का उपयोग करता था।	CC-BY 2.0 (France) Attribution: tatoeba.org #298971 (CK) & #487430 (minshirui)
He will write for hours at a time.	वह एक बार में घंटो के लिए लिख सकता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #293242 (CM) & #483909 (minshirui)
He's always running short of cash.	उसको हमेशा पैसों की कमी होती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #289113 (CK) & #491916 (minshirui)
I can't buy a book this expensive.	मैं इतनी महंगी किताब नहीं ख़रीद सकता।	CC-BY 2.0 (France) Attribution: tatoeba.org #41375 (CK) & #465594 (minshirui)
I can't put up with his arrogance.	मुझसे उसका अक्खड़पन झेला नहीं जाता।	CC-BY 2.0 (France) Attribution: tatoeba.org #403608 (CK) & #477723 (minshirui)
I cannot understand what happened.	मुझे समझ में नहीं आ रहा क्या हुआ।	CC-BY 2.0 (France) Attribution: tatoeba.org #411922 (Dorenda) & #516714 (minshirui)
I don't like being made a fool of.	मुझे मूर्ख बनना पसंद नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #27848 (CK) & #505039 (minshirui)
I doubt his ability to do the job.	मुझे उसके काम करने की योग्यता पर भरोसा नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #284682 (CK) & #483935 (minshirui)
I felt hungry after the long walk.	मुझे लम्बी सैर के बाद भूख लग आई।	CC-BY 2.0 (France) Attribution: tatoeba.org #278094 (CK) & #516806 (minshirui)
I had a letter from her yesterday.	मेरे पास कल उसकी एक चिट्ठी आई।	CC-BY 2.0 (France) Attribution: tatoeba.org #244661 (CK) & #476317 (minshirui)
I had the good fortune to succeed.	मैं खुशकिसमत था कि सफ़ल हो गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #257378 (CK) & #451245 (minshirui)
